hs10	5903689	5931869	ANKRD16
hs10	5931535	5979556	FBXO18
hs10	7830092	7849778	ATP5C1
hs10	11784365	11806069	ECHDC3
hs10	12110971	12165224	DHTKD1
hs10	13319796	13344412	PHYH
hs10	16865963	17171830	CUBN
hs10	23384435	23410942	MSRB2
hs10	26986588	27035727	PDSS1
hs10	27280843	27389421	ANKRD26
hs10	27399383	27444195	YME1L1
hs10	27793197	27831143	RAB18
hs10	28064115	28287977	ARMC4
hs10	30598730	30663377	MTPAP
hs10	45466429	45474258	C10orf10
hs10	50817141	50901925	CHAT
hs10	50942689	50970425	OGDHL
hs10	51565108	51590734	NCOA4
hs10	51592080	51623365	TIMM23
hs10	51884446	52039568	ASAH2
hs10	60028818	60049346	CISD1
hs10	60144782	60158981	TFAM
hs10	60936350	61007534	PHYHIPL
hs10	64564516	64568238	ADO
hs10	70242521	70287231	SLC25A16
hs10	70939988	70968855	SUPV3L1
hs10	71029740	71161638	HK1
hs10	71857979	71892690	AIFM2
hs10	73576055	73611126	PSAP
hs10	74127098	74385899	MICU1
hs10	74451889	74647452	MCU
hs10	74870217	74891586	NUDT13
hs10	75006510	75012451	MRPS16
hs10	75541805	75543410	CHCHD1
hs10	76969912	76991206	VDAC2
hs10	76993414	76995788	COMTD1
hs10	81107225	81115093	PPIF
hs10	82031576	82049440	MAT1A
hs10	82167585	82192753	FAM213A
hs10	85899196	85913311	GHITM
hs10	88810243	88854627	GLUD1
hs10	89511269	89601100	ATAD1
hs10	89622870	89731687	PTEN
hs10	94050920	94113721	MARCH5
hs10	94211441	94333833	IDE
hs10	97365696	97416463	ALDH18A1
hs10	99344080	99372559	HOGA1
hs10	100175955	100206709	HPS1
hs10	101156627	101190393	GOT1
hs10	101370282	101380535	SLC25A28
hs10	101471601	101491866	COX15
hs10	102267203	102289757	NDUFB8
hs10	102729215	102747272	MRPL43
hs10	102747124	102754158	C10orf2
hs10	102790991	102800998	SFXN3
hs10	103825147	103827792	HPS6
hs10	104474297	104498951	SFXN2
hs10	104590288	104597290	CYP17A1
hs10	104629273	104661656	AS3MT
hs10	105148798	105156223	USMG5
hs10	105995114	106027217	GSTO1
hs10	113909624	113975135	GPAM
hs10	114133776	114188138	ACSL5
hs10	120789228	120793854	NANOS1
hs10	120900279	120925179	SFXN4
hs10	120927215	120938345	PRDX3
hs10	124214169	124216868	ARMS2
hs10	124713897	124757029	PSTK
hs10	124768495	124817827	ACADSB
hs10	126085872	126107545	OAT
hs10	127477146	127511817	UROS
hs10	131934663	131982785	GLRX3
hs10	133781578	133795435	BNIP3
hs10	135175984	135187193	ECHS1
hs10	135204338	135234811	MTG1
hs11	215458	236931	SIRT3
hs11	637293	640706	DRD4
hs11	787104	790123	CEND1
hs11	790475	798316	SLC25A22
hs11	1244296	1284402	MUC5B
hs11	1968508	2005752	MRPL23
hs11	6411655	6416228	SMPD1
hs11	6416354	6440644	APBB1
hs11	6502677	6530208	FXC1
hs11	6634000	6640692	TPP1
hs11	6702013	6704632	MRPL17
hs11	7686331	7698453	CYB5R2
hs11	10833621	10880343	ZBED5
hs11	14515329	14665181	PSMA1
hs11	18300223	18343745	HPS5
hs11	18415935	18429972	LDHA
hs11	18433854	18473605	LDHC
hs11	20385231	20405329	HTATIP2
hs11	20691117	21597227	NELL1
hs11	27062272	27149356	BBOX1
hs11	31453948	31531192	IMMP1L
hs11	31806340	31839509	PAX6
hs11	34937376	35042138	PDHX
hs11	36317838	36486754	PRR5L
hs11	45825623	45834566	SLC35C1
hs11	45931220	45940363	PEX16
hs11	47440320	47447993	PSMC3
hs11	47586888	47606114	NDUFS3
hs11	47586982	47595013	PTPMT1
hs11	47638867	47664175	MTCH2
hs11	57295936	57298276	TIMM10
hs11	58476537	58499447	GLYAT
hs11	58601542	58671688	GLYATL2
hs11	58672871	58811000	GLYATL1
hs11	59573608	59578345	MRPL16
hs11	61197514	61215001	SDHAF2
hs11	61727190	61735132	FTH1
hs11	62430287	62439727	C11orf48
hs11	62529016	62534182	POLR2G
hs11	62539101	62559493	TMEM223
hs11	63742079	63744015	COX8A
hs11	63997750	64001758	DNAJC4
hs11	64037302	64052176	BAD
hs11	64085560	64089283	PRDX5
hs11	64513861	64527769	PYGM
hs11	64889655	64894843	MRPL49
hs11	65142663	65151172	SLC25A45
hs11	65651212	65656010	FIBP
hs11	66036004	66044963	RAB1B
hs11	66202546	66234209	MRPL11
hs11	66360292	66373490	CCS
hs11	66452719	66496697	SPTBN2
hs11	66615704	66725847	PC
hs11	67374323	67380006	NDUFV1
hs11	67395409	67397401	NUDT8
hs11	67776048	67796744	ALDH3B1
hs11	67798084	67804111	NDUFS8
hs11	67806483	67818362	TCIRG1
hs11	68522088	68611878	CPT1A
hs11	68658744	68671303	MRPL21
hs11	72003469	72145692	CLPB
hs11	73498361	73576178	MRPL48
hs11	73685712	73694352	UCP2
hs11	73711326	73720480	UCP3
hs11	74202757	74204778	LIPT2
hs11	76813886	76814377	OMP
hs11	77779350	77791265	NDUFC2
hs11	78147007	78285919	NARS2
hs11	82970139	82997450	CCDC90B
hs11	85359011	85367591	TMEM126A
hs11	86152150	86383678	ME3
hs11	94152895	94227074	MRE11A
hs11	107992243	108018503	ACAT1
hs11	108093211	108239829	ATM
hs11	110300607	110335605	FDX1
hs11	111895538	111935114	DLAT
hs11	111955524	111957522	TIMM8B
hs11	111957497	111990353	SDHD
hs11	112097088	112140678	PTS
hs11	114310108	114321001	REXO2
hs11	117672445	117699413	FXYD2
hs11	118271869	118302211	ATP5L
hs11	118889142	118896164	TRAPPC4
hs11	118894824	118901616	SLC37A4
hs11	119037277	119054725	NLRX1
hs11	126071993	126081587	RPUSD4
hs11	126138950	126148026	FOXRED1
hs11	133710526	133715433	SPATA19
hs11	134123389	134135749	ACAD8
hs12	4714110	4798454	NDUFA9
hs12	5019071	5040527	KCNA1
hs12	6571403	6580153	VAMP1
hs12	6601150	6603007	MRPL51
hs12	6976283	6980112	TPI1
hs12	7033626	7051484	ATN1
hs12	7074490	7079988	PHB2
hs12	7341281	7371170	PEX5
hs12	7456880	7481320	ACSM4
hs12	12628829	12715317	DUSP16
hs12	13127798	13153207	HEBP1
hs12	16500076	16762193	MGST1
hs12	21689123	21757781	GYS2
hs12	21788276	21910791	LDHB
hs12	24964295	25102393	BCAT1
hs12	25348150	25362579	LYRM5
hs12	27863706	27909228	MRPS35
hs12	29653757	29937692	TMTC1
hs12	32832134	32905700	DNM1L
hs12	32880424	32908836	YARS2
hs12	39943835	40013553	ABCD2
hs12	48235320	48336831	VDR
hs12	48366748	48398269	COL2A1
hs12	48498922	48540187	PFKM
hs12	50497602	50505102	GPD1
hs12	50505762	50559203	COX14
hs12	51441745	51454207	LETMD1
hs12	52908359	52914471	KRT5
hs12	53290971	53343738	KRT8
hs12	53342655	53346685	KRT18
hs12	53693470	53700961	C12orf10
hs12	54026510	54071192	ATP5G2
hs12	56109820	56113871	BLOC1S1
hs12	56390964	56400425	SUOX
hs12	56660642	56664750	COQ10A
hs12	56665483	56694176	CS
hs12	56862301	56864763	SPRYD4
hs12	56864736	56882198	GLS2
hs12	57031959	57039798	ATP5B
hs12	57623110	57628718	SHMT2
hs12	57628686	57634498	NDUFA4L2
hs12	57869228	57911352	MARS
hs12	58156117	58161034	CYP27B1
hs12	58176372	58201854	TSFM
hs12	65107225	65153227	GNS
hs12	65672423	65882024	MSRB3
hs12	69979114	69995350	CCT2
hs12	81331594	81650533	ACSS3
hs12	93861264	93897545	MRPL42
hs12	95290831	95397546	NDUFA12
hs12	96366440	96390143	HAL
hs12	98987369	98995946	SLC25A3
hs12	102139275	102224716	GNPTAB
hs12	103230663	103352188	PAH
hs12	104164231	104234975	NT5DC3
hs12	104609557	104744061	TXNRD1
hs12	105413568	105478355	ALDH1L2
hs12	107371069	107380944	MTERFD3
hs12	107385142	107487607	CRY1
hs12	108956358	108963160	ISCU
hs12	109460894	109525831	USP30
hs12	109535379	109548797	UNG
hs12	109554400	109706031	ACACB
hs12	109993255	110011679	MMAB
hs12	110011060	110035067	MVK
hs12	110969120	111021125	PPTC7
hs12	111157485	111180744	PPP1CC
hs12	111890018	112037480	ATXN2
hs12	112123857	112194903	ACAD10
hs12	112204691	112247782	ALDH2
hs12	113344582	113369991	OAS1
hs12	113416200	113449528	OAS2
hs12	113860042	113876081	SDSL
hs12	118573663	118583389	PEBP1
hs12	120532899	120555306	RAB35
hs12	120759914	120765592	PLA2G1B
hs12	120875893	120878545	COX6A1
hs12	120876001	120899389	GATC
hs12	120881764	120884215	TRIAP1
hs12	120941077	120972237	COQ5
hs12	121016567	121019201	POP5
hs12	121163538	121177811	ACADS
hs12	122277433	122326517	HPD
hs12	122692210	122712081	DIABLO
hs12	123405498	123466196	ABCB9
hs12	123459127	123464590	OGFOD2
hs12	123717463	123742506	C12orf65
hs12	124104953	124118313	EIF2B1
hs12	132413745	132428406	PUS1
hs12	133264192	133297276	PXMP2
hs13	21750784	21753223	MRP63
hs13	22066836	22178353	EFHA1
hs13	23902965	24007841	SACS
hs13	24304328	24463558	MIPEP
hs13	28009776	28024739	MTIF3
hs13	41303432	41345309	MRPS31
hs13	41363548	41386596	SLC25A15
hs13	41790825	41837742	MTRF1
hs13	42140961	42535256	KIAA0564
hs13	43597339	43683045	DNAJC15
hs13	45967451	45992590	SLC25A30
hs13	48510622	48612125	SUCLA2
hs13	48807294	48837063	ITM2B
hs13	52506809	52585630	ATP7B
hs13	73329540	73356234	DIS3
hs13	100258919	100549387	CLYBL
hs13	100741269	101182686	PCCA
hs13	102375035	103054124	FGF14
hs13	111267881	111292340	CARKD
hs13	111290133	111365950	CARS2
hs14	20937113	20945253	PNP
hs14	21457929	21465189	METTL17
hs14	21927179	21945132	RAB2B
hs14	23235731	23241007	OXA1L
hs14	23242431	23299029	SLC7A7
hs14	23299088	23304246	MRPL52
hs14	23485752	23504439	PSMB5
hs14	23767999	23780968	BCL2L2
hs14	24422795	24438488	DHRS4
hs14	24563262	24579807	PCK2
hs14	24686058	24701660	NEDD8
hs14	24759804	24769039	DHRS1
hs14	24974559	24977471	CMA1
hs14	31959162	32330430	NUBPL
hs14	35747839	35786699	PSMA6
hs14	37147636	37642071	SLC25A21
hs14	50704281	50779266	L2HGDH
hs14	50779044	50802276	ATP5S
hs14	55738021	55828636	FBXO34
hs14	58875212	58894332	TIMM9
hs14	64550950	64804830	ESR2
hs14	64854749	64926725	MTHFD1
hs14	66974125	67648520	GPHN
hs14	68086515	68118437	ARG2
hs14	69517598	69619867	DCAF5
hs14	70792102	70826448	COX16
hs14	70838148	70883778	SYNJ2BP
hs14	74003818	74010498	ACOT1
hs14	74034324	74042357	ACOT2
hs14	74058410	74063200	ACOT4
hs14	74318547	74353530	PTGR2
hs14	74416629	74430373	COQ6
hs14	74523553	74551196	ALDH6A1
hs14	74752126	74769759	ABCD4
hs14	74942895	74960880	NPC2
hs14	74960423	74963809	ISCA2
hs14	75348594	75370448	DLST
hs14	75469614	75476292	EIF2B2
hs14	77787227	77797940	GSTZ1
hs14	77924213	77935817	AHSA1
hs14	77972340	78083116	SPTLC2
hs14	78174414	78227447	SLIRP
hs14	78266426	78401355	ADCK1
hs14	88304164	88460009	GALC
hs14	88851268	88936694	SPATA7
hs14	90421283	90511106	TDP1
hs14	90722839	90738968	PSMC1
hs14	91526677	91691703	C14orf159
hs14	92524896	92572965	ATXN3
hs14	92582466	92588261	NDUFB1
hs14	93813537	93814702	COX8C
hs14	94770585	94789731	SERPINA6
hs14	95999840	96011061	GLRX5
hs14	100757448	100772884	SLC25A29
hs14	100789674	100796715	SLC25A47
hs14	103388993	103399933	AMN
hs14	104029299	104073860	APOPT1
hs14	104378625	104394606	C14orf2
hs15	23930565	23932450	NDN
hs15	25068794	25223870	SNRPN
hs15	34517200	34522357	TMEM85
hs15	34633917	34635378	NOP10
hs15	40697686	40728146	IVD
hs15	41028082	41048049	FAM82A2
hs15	41679551	41694717	NDUFAF1
hs15	43030932	43213007	TTBK2
hs15	43885252	43988917	CKMT1B
hs15	43886225	43991420	CKMT1A
hs15	45653322	45694416	GATM
hs15	45722727	45740959	C15orf48
hs15	45923346	45983492	SQRDL
hs15	48623208	48635570	DUT
hs15	52599480	52821247	MYO5A
hs15	59499042	59500705	LDHAL6B
hs15	59664892	59815748	FAM81A
hs15	63413999	63434260	LACTB
hs15	63481668	63559981	RAB8B
hs15	65294845	65321977	MTFMT
hs15	65440557	65477680	CLPX
hs15	66018392	66184329	RAB11A
hs15	67813406	67819628	C15orf61
hs15	72635775	72668817	HEXA
hs15	74165949	74181555	TBC1D21
hs15	74275547	74286963	STOML1
hs15	74630100	74660081	CYP11A1
hs15	75212132	75230509	COX5A
hs15	76507696	76603813	ETFA
hs15	78423840	78464291	IDH3A
hs15	78729773	78793798	IREB2
hs15	80125927	80189721	MTHFS
hs15	81601394	81616524	STARD5
hs15	89002707	89054752	MRPL46
hs15	89010684	89022222	MRPS11
hs15	89859534	89878092	POLG
hs15	90626277	90645736	IDH2
hs15	101402129	101456831	ALDH1A3
hs15	102193801	102264807	TARSL2
hs16	127006	135852	MPG
hs16	416927	420568	MRPL28
hs16	446725	460367	NME4
hs16	451826	462487	DECR2
hs16	691813	698474	FAM195A
hs16	718086	724174	RHOT2
hs16	1820287	1821731	NME3
hs16	1821891	1823156	MRPS34
hs16	1845621	1877195	HAGH
hs16	1876968	1890208	FAHD1
hs16	2009509	2011976	NDUFB10
hs16	2034208	2037750	GFER
hs16	2089816	2097867	NTHL1
hs16	2289396	2302301	ECI1
hs16	2821415	2827298	TCEB2
hs16	3701640	3767598	TRAP1
hs16	4381550	4405608	PAM16
hs16	4475806	4506776	DNAJA3
hs16	8768422	8878432	ABAT
hs16	8874241	8891505	TMEM186
hs16	8882680	8943188	PMM2
hs16	10721358	10788802	TEKT5
hs16	15489611	15503458	MPV17L
hs16	18792617	18801705	RPS15A
hs16	19078921	19091417	COQ7
hs16	20420856	20452658	ACSM5
hs16	20462783	20498991	ACSM2A
hs16	20621565	20808903	ACSM3
hs16	20634559	20710212	ACSM1
hs16	20911190	20936328	LYRM1
hs16	21413548	21459888	NPIPL3
hs16	21963981	21994981	UQCRC2
hs16	23533335	23569052	EARS2
hs16	23592323	23607677	NDUFAB1
hs16	24930706	25026987	ARHGAP17
hs16	28477983	28506896	CLN3
hs16	28853732	28857729	TUFM
hs16	30064411	30081778	ALDOA
hs16	30759591	30772490	PHKG2
hs16	30996519	31000473	HSD3B7
hs16	31117428	31124110	BCKDK
hs16	31439052	31439967	COX6A2
hs16	46918290	46965209	GPT2
hs16	47495034	47735434	PHKB
hs16	48116884	48189929	ABCC12
hs16	48278207	48397033	LONP2
hs16	57481337	57495187	COQ9
hs16	57644564	57698944	GPR56
hs16	58741035	58768261	GOT2
hs16	66461200	66527432	BEAN1
hs16	66503715	66586447	TK2
hs16	66912492	66929657	PDP2
hs16	67311413	67323402	PLEKHG4
hs16	67973653	67978034	LCAT
hs16	68021649	68113223	DUS2L
hs16	68055179	68057770	DDX28
hs16	68279207	68294961	PLA2G15
hs16	69362524	69364498	PDF
hs16	69458428	69500169	CYB5B
hs16	70147529	70195203	PDPR
hs16	70286293	70323446	AARS
hs16	71599563	71611033	TAT
hs16	71879899	71962913	IST1
hs16	72042487	72058954	DHODH
hs16	72088491	72094954	HP
hs16	72088522	72111145	HPR
hs16	75145758	75150669	LDHD
hs16	75661622	75682541	KARS
hs16	81115566	81130008	GCSH
hs16	83932731	83949787	MLYCD
hs16	84155886	84178797	HSDL1
hs16	85812230	85833148	COX4NB
hs16	85832239	85840650	COX4I1
hs16	87921625	87970135	CA5A
hs16	88781751	88851619	PIEZO1
hs16	88880142	88923378	GALNS
hs16	88922628	88929094	TRAPPC2L
hs16	89154783	89222254	ACSF3
hs16	89557325	89624176	SPG7
hs16	90038994	90068569	AFG3L1P
hs17	660337	686505	GLOD4
hs17	685513	695749	RNMTL1
hs17	900357	905388	TIMM22
hs17	1247566	1303672	YWHAE
hs17	1549444	1553371	RILP
hs17	2592680	2615957	KIAA0664
hs17	3539762	3564836	CTNS
hs17	4699439	4701790	PSMB6
hs17	4840425	4843546	SLC25A11
hs17	4851387	4860426	ENO3
hs17	5336097	5352150	C1QBP
hs17	7120444	7128587	ACADVL
hs17	7306294	7307456	C17orf61
hs17	7565097	7590856	TP53
hs17	7905912	7923657	GUCY2D
hs17	8152604	8173809	PFAS
hs17	8191082	8198661	SLC25A35
hs17	10583653	10600885	SCO1
hs17	12894930	12921381	ELAC2
hs17	13972846	14111994	COX10
hs17	15902782	15948336	TTC19
hs17	17150134	17184607	COPS3
hs17	17206649	17250977	NT5M
hs17	17750139	17875784	TOM1L2
hs17	17918373	17942523	ATPAF2
hs17	17991239	18011285	DRG2
hs17	18231187	18266832	SHMT1
hs17	19551459	19580909	ALDH3A2
hs17	19641297	19652256	ALDH3A1
hs17	19807788	19881656	AKAP10
hs17	21101263	21117908	TMEM11
hs17	26673659	26684545	POLDIP2
hs17	26721661	26733228	SLC46A1
hs17	26800311	26824799	SLC13A2
hs17	27369918	27384234	PIPOX
hs17	29224354	29233838	TEFM
hs17	30469473	30552746	RHOT1
hs17	33897849	33905656	PEX12
hs17	34948329	34957235	DHRS11
hs17	34958001	34965397	MRM1
hs17	35441923	35766902	ACACA
hs17	36452990	36479101	MRPL45
hs17	37793318	37820454	STARD3
hs17	40023161	40075272	ACLY
hs17	40351186	40428725	STAT5B
hs17	40687951	40696464	NAGLU
hs17	40925454	40931616	VPS25
hs17	40949653	40950704	CCDC56
hs17	41052815	41065386	G6PC
hs17	41102543	41132545	AARSD1
hs17	41166622	41174459	VAT1
hs17	41196312	41322290	BRCA1
hs17	42082031	42086433	NAGS
hs17	42396993	42402238	SLC25A39
hs17	42422491	42430470	GRN
hs17	43100710	43138473	DCAKD
hs17	43138680	43186377	NMT1
hs17	43971748	44105700	MAPT
hs17	45600306	45700642	NPEPPS
hs17	45900638	45908900	MRPL10
hs17	46970127	46973233	ATP5G1
hs17	47300724	47308128	PHOSPHO1
hs17	47481414	47492246	PHB
hs17	48172101	48189516	PDK2
hs17	48445218	48450575	MRPL27
hs17	48503519	48552206	ACSF2
hs17	48556161	48563336	RSAD1
hs17	49230897	49239789	NME1
hs17	49230951	49249105	NME2
hs17	49242796	49249108	NME1-NME2
hs17	53029263	53046146	COX11
hs17	55162453	55198710	AKAP1
hs17	55916842	55927399	MRPS23
hs17	56378598	56406152	BZRAP1
hs17	56597611	56618179	SEPT4
hs17	57060002	57184266	TRIM37
hs17	57774667	57784987	PTRH2
hs17	61678231	61685724	TACO1
hs17	62473904	62493184	POLG2
hs17	64298944	64801114	PRKCA
hs17	66970629	67057136	ABCA9
hs17	72427052	72446719	GPRC5C
hs17	72858620	72869156	FDXR
hs17	73008780	73017355	ICT1
hs17	73032145	73043074	ATP5H
hs17	73126324	73127877	NT5C
hs17	73257749	73262456	MRPS7
hs17	73269062	73285530	SLC25A19
hs17	73894724	73905899	MRPL38
hs17	73937596	73975515	ACOX1
hs17	76374735	76420635	PGS1
hs17	78075355	78093678	GAA
hs17	78180515	78194722	SGSH
hs17	78388965	78411886	ENDOV
hs17	79213039	79215081	C17orf89
hs17	79632066	79633665	C17orf90
hs17	79670387	79674556	MRPL12
hs17	79670404	79688042	SLC25A10
hs17	79869815	79879199	SIRT7
hs17	79890269	79895161	PYCR1
hs17	79993757	79995573	DCXR
hs17	80036215	80056106	FASN
hs18	9102628	9134343	NDUFV2
hs18	9708228	9862553	RAB31
hs18	12254318	12277594	CIDEA
hs18	12328943	12377253	AFG3L2
hs18	12407895	12432234	SLMO1
hs18	13663346	13726662	FAM210A
hs18	21111401	21166451	NPC1
hs18	21742008	21977823	OSBPL1A
hs18	43664110	43684300	ATP5A1
hs18	46570172	46987079	DYM
hs18	47309869	47340273	ACAA2
hs18	48405419	48476160	ME2
hs18	55215515	55254004	FECH
hs18	55267896	55289177	NARS
hs18	57567180	57571538	PMAIP1
hs18	60790579	60987361	BCL2
hs18	71815746	71826197	TIMM21
hs18	72907063	72921303	ZADH2
hs19	571305	583493	BSG
hs19	617223	633568	POLRMT
hs19	1103936	1106786	GPX4
hs19	1241749	1244823	ATP5D
hs19	1383526	1395587	NDUFS7
hs19	1397089	1401552	GAMT
hs19	1578011	1605480	UQCR11
hs19	2321522	2328614	LSM7
hs19	2425630	2427875	TIMM13
hs19	3762665	3767562	MRPL54
hs19	3880618	3928076	ATCAY
hs19	4522546	4535208	PLIN5
hs19	5678433	5680911	C19orf70
hs19	5691845	5720463	LONP1
hs19	5892928	5904025	NDUFA11
hs19	6361463	6368915	CLPP
hs19	6372444	6375261	ALKBH7
hs19	6426050	6433790	SLC25A41
hs19	6436093	6459781	SLC25A23
hs19	7587496	7598894	MCOLN1
hs19	7991604	8008708	TIMM44
hs19	8376234	8386280	NDUFA7
hs19	8455205	8469313	RAB11B
hs19	10362640	10370736	MRPL4
hs19	10416103	10426691	FDX1L
hs19	11432723	11450344	RAB3D
hs19	11453452	11456981	TMEM205
hs19	11616745	11639987	ECSIT
hs19	12757325	12777556	MAN2B1
hs19	12907634	12912694	PRDX2
hs19	13001974	13010783	GCDH
hs19	13064972	13068050	GADD45GIP1
hs19	13317256	13734804	CACNA1A
hs19	14676892	14682886	NDUFB7
hs19	17416477	17417652	MRPL34
hs19	17445809	17453539	GTPBP3
hs19	18304028	18307552	MPV17L2
hs19	18642568	18654383	FKBP8
hs19	19174803	19223704	SLC25A42
hs19	19626596	19644285	NDUFA13
hs19	29698167	29704136	UQCRFS1
hs19	31765851	31840453	TSHZ3
hs19	33182867	33204701	NUDT19
hs19	33877855	34012799	PEPD
hs19	34855645	34893318	GPI
hs19	35773410	35776043	HAMP
hs19	36036532	36038428	TMEM147
hs19	36139125	36149686	COX6B1
hs19	36290892	36304201	PRODH2
hs19	36486090	36487220	SDHAF1
hs19	36641824	36643771	COX7A1
hs19	38187264	38210691	ZNF607
hs19	39109722	39127595	EIF3K
hs19	39306068	39322497	ECH1
hs19	39405904	39466380	SARS2
hs19	39421348	39423657	MRPS12
hs19	39971052	39981528	TIMM50
hs19	40826973	40854421	C19orf47
hs19	41197434	41222790	ADCK4
hs19	41284171	41302847	RAB4B
hs19	41903365	41937250	BCKDHA
hs19	41937224	42006550	ATP5SL
hs19	44010872	44031396	ETHE1
hs19	45394477	45406935	TOMM40
hs19	45682003	45685057	BLOC1S3
hs19	46030685	46105470	OPA3
hs19	47549168	47551882	TMEM160
hs19	48835613	48867197	TMEM143
hs19	49298322	49314320	BCAT2
hs19	49316279	49339934	HSD17B14
hs19	49458072	49465055	BAX
hs19	49471382	49496567	GYS1
hs19	50194373	50216988	CPT1C
hs19	50815194	50836772	KCNC3
hs19	51600863	51611647	CTU1
hs19	51848410	51869672	ETFB
hs19	54382444	54410906	PRKCG
hs19	54606036	54614898	NDUFA3
hs19	54926373	54948080	TTYH1
hs19	55555711	55580914	RDH13
hs19	55861076	55866182	COX6B2
hs19	55896713	55914612	RPL28
hs19	55964345	55973049	ISOC2
hs20	1246960	1289972	SNPH
hs20	2639041	2644865	IDH3B
hs20	3026591	3028900	MRPS26
hs20	3827487	3849280	MAVS
hs20	3869486	3907605	PANK2
hs20	4666882	4682236	PRNP
hs20	5107432	5178533	CDS2
hs20	5986736	6020699	CRLS1
hs20	7863628	7921121	HAO1
hs20	9518036	9819689	PAK7
hs20	13765596	13799067	C20orf7
hs20	17949556	17971765	C20orf72
hs20	24986868	25039616	ACSS1
hs20	30225691	30232809	COX4I2
hs20	30252255	30311792	BCL2L1
hs20	33516236	33543620	GSS
hs20	33890369	33999944	UQCC
hs20	34220262	34287281	NFS1
hs20	34287194	34288906	ROMO1
hs20	35234137	35240960	C20orf24
hs20	36756863	36794980	TGM2
hs20	42931478	42939809	FITM2
hs20	43570771	43589127	TOMM34
hs20	44470360	44486045	ACOT8
hs20	44519591	44527459	CTSA
hs20	48249482	48330415	B4GALT5
hs20	49202645	49308065	FAM65C
hs20	52769988	52790512	CYP24A1
hs20	56131260	56141513	PCK1
hs20	56884752	56942563	RAB22A
hs20	57600522	57607437	ATP5E
hs20	57608200	57617964	SLMO2
hs20	60711791	60718496	PSMA7
hs20	60758085	60778624	GTPBP5
hs20	62152077	62153559	PPDPF
hs21	15743436	15755805	HSPA13
hs21	26957968	26979829	MRPL39
hs21	27088815	27107984	ATP5J
hs21	33031935	33041244	SOD1
hs21	34870940	34915797	GART
hs21	35275757	35288284	ATP5O
hs21	35445524	35515334	MRPS6
hs21	38123493	38362536	HLCS
hs21	40546695	40555777	PSMG1
hs21	44299754	44329783	NDUFV3
hs21	44473301	44497053	CBS
hs21	45553487	45565605	C21orf33
hs21	47556176	47575481	FTCD
hs21	47706251	47717665	YBEY
hs22	17618401	17646177	CECR5
hs22	18043139	18073647	SLC25A18
hs22	18111621	18213388	BCL2L13
hs22	18216906	18257536	BID
hs22	18560689	18613905	PEX26
hs22	18900294	18924066	PRODH
hs22	19163095	19166343	SLC25A1
hs22	19419425	19423598	MRPL40
hs22	19863040	19929359	TXNRD2
hs22	19929130	19957498	COMT
hs22	21319396	21335649	AIFM3
hs22	24108021	24110630	CHCHD10
hs22	24313554	24322660	DDT
hs22	24863206	24924358	UPB1
hs22	24979718	25024972	GGT1
hs22	26839389	26879820	HPS4
hs22	29138019	29153503	HSCB
hs22	29950797	29977326	NIPSNAP1
hs22	30163358	30166402	UQCR10
hs22	30821518	30825045	MTFP1
hs22	32014477	32058418	PISD
hs22	36863083	36878077	TXN2
hs22	37154246	37172300	IFT27
hs22	37309670	37336491	CSF2RB
hs22	37406900	37415681	TST
hs22	37415676	37425863	MPST
hs22	38203912	38213183	GCAT
hs22	38348614	38437113	POLR2F
hs22	39077953	39080818	TOMM22
hs22	39895437	39914137	SMCR7L
hs22	40742507	40764823	ADSL
hs22	41165634	41215403	SLC25A17
hs22	41253081	41368585	XPNPEP3
hs22	41865117	41924993	ACO2
hs22	42428724	42466846	NAGA
hs22	42475695	42532261	C22orf32
hs22	42481529	42486959	NDUFA6
hs22	42949623	42970388	SERHL2
hs22	43013846	43045574	CYB5R3
hs22	43528886	43539400	MCAT
hs22	43547520	43559248	TSPO
hs22	44351301	44406411	SAMM50
hs22	46067678	46241187	ATXN10
hs22	46726772	46753237	TRMU
hs22	47080308	47134158	CERK
hs22	50961997	50964868	SCO2
hs22	50964181	50968485	TYMP
hs22	51007290	51017899	CPT1B
hs22	51063446	51066607	ARSA
hsX	1505045	1511626	SLC25A6
hsX	1522032	1572655	ASMTL
hsX	7137497	7272851	STS
hsX	11129421	11141198	HCCS
hsX	15706953	15805747	CA5B
hsX	16606126	16731059	CTPS2
hsX	18443703	18671749	CDKL5
hsX	18910418	19002716	PHKA2
hsX	19362011	19379823	PDHA1
hsX	19930978	19988416	CXorf23
hsX	20168029	20285523	RPS6KA3
hsX	23682379	23704516	PRDX4
hsX	23720370	23784592	ACOT9
hsX	24483338	24557954	PDK3
hsX	25021811	25034065	ARX
hsX	30322323	30327715	NR0B1
hsX	30671476	30748725	GK
hsX	38211798	38280703	OTC
hsX	43515467	43606068	MAOA
hsX	43625858	43741693	MAOB
hsX	47001615	47004903	NDUFB11
hsX	47420516	47431307	ARAF
hsX	48379546	48387104	EBP
hsX	48750730	48755426	TIMM17B
hsX	53458206	53461320	HSD17B10
hsX	55026790	55035490	APEX2
hsX	55035488	55057497	ALAS2
hsX	70145432	70150975	SLC7A3
hsX	71798664	71934167	PHKA1
hsX	74273109	74376567	ABCB7
hsX	77154935	77162870	COX7B
hsX	84258832	84344972	APOOL
hsX	100264335	100307105	TRMT2B
hsX	100600649	100604184	TIMM8A
hsX	100652791	100662913	GLA
hsX	106871737	106894256	PRPS1
hsX	108872579	108976632	ACSL4
